2019-01-03 18:27:31.758 [main] INFO  com.metadata.yg.QueueMain - PID----：17636
2019-01-03 18:27:31.770 [main] INFO  com.metadata.yg.utils.FileUtils - 文件输出目录：data1
2019-01-03 18:27:32.983 [pool-1-thread-37] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-37，消费完成，耗费时间:9 ms,消费数据长度:0
2019-01-03 18:27:32.984 [pool-1-thread-21] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-21，消费完成，耗费时间:9 ms,消费数据长度:0
2019-01-03 18:27:32.985 [pool-1-thread-32] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-32，消费完成，耗费时间:10 ms,消费数据长度:0
2019-01-03 18:27:32.985 [pool-1-thread-22] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-22，消费完成，耗费时间:10 ms,消费数据长度:0
2019-01-03 18:27:32.985 [pool-1-thread-29] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-29，消费完成，耗费时间:9 ms,消费数据长度:0
2019-01-03 18:27:32.985 [pool-1-thread-39] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-39，消费完成，耗费时间:9 ms,消费数据长度:0
2019-01-03 18:27:32.986 [pool-1-thread-36] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-36，消费完成，耗费时间:8 ms,消费数据长度:0
2019-01-03 18:27:32.986 [pool-1-thread-24] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-24，消费完成，耗费时间:9 ms,消费数据长度:0
2019-01-03 18:27:32.986 [pool-1-thread-35] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-35，消费完成，耗费时间:8 ms,消费数据长度:0
2019-01-03 18:27:32.987 [pool-1-thread-23] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-23，消费完成，耗费时间:9 ms,消费数据长度:0
2019-01-03 18:27:32.987 [pool-1-thread-31] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-31，消费完成，耗费时间:8 ms,消费数据长度:0
2019-01-03 18:27:32.987 [pool-1-thread-28] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-28，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:32.987 [pool-1-thread-38] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-38，消费完成，耗费时间:7 ms,消费数据长度:0
